Datetime,Open,High,Low,Close,Volume,date,time
2025-06-23 13:45:00+05:30,281.1600036621094,281.29998779296875,280.760009765625,280.8999938964844,803003.0,2025-06-23,13:45:00
2025-06-23 14:00:00+05:30,280.94000244140625,281.5299987792969,280.92999267578125,281.20001220703125,292582.0,2025-06-23,14:00:00
2025-06-23 14:15:00+05:30,281.1600036621094,281.2699890136719,280.8999938964844,280.95001220703125,294394.0,2025-06-23,14:15:00
2025-06-23 14:30:00+05:30,280.7200012207031,281.1700134277344,280.55999755859375,281.1700134277344,186249.0,2025-06-23,14:30:00
2025-06-23 14:45:00+05:30,280.9200134277344,281.010009765625,280.6199951171875,280.70001220703125,820513.0,2025-06-23,14:45:00
2025-06-23 15:00:00+05:30,280.9800109863281,281.05999755859375,280.7099914550781,280.95001220703125,300083.0,2025-06-23,15:00:00
2025-06-23 15:15:00+05:30,280.9599914550781,280.9700012207031,280.6099853515625,280.9700012207031,392472.0,2025-06-23,15:15:00
2025-06-24 09:15:00+05:30,283.0,283.5,282.80999755859375,282.80999755859375,662469.0,2025-06-24,09:15:00
2025-06-24 09:30:00+05:30,282.75,283.0400085449219,282.260009765625,283.0400085449219,578418.0,2025-06-24,09:30:00
2025-06-24 09:45:00+05:30,282.8999938964844,283.0400085449219,282.0299987792969,282.70001220703125,375352.0,2025-06-24,09:45:00
2025-06-24 10:00:00+05:30,283.3599853515625,283.45001220703125,282.8999938964844,282.9200134277344,515306.0,2025-06-24,10:00:00
2025-06-24 10:15:00+05:30,283.25,283.57000732421875,283.05999755859375,283.3599853515625,411673.0,2025-06-24,10:15:00
2025-06-24 10:30:00+05:30,283.0299987792969,283.42999267578125,282.80999755859375,283.25,303120.0,2025-06-24,10:30:00
2025-06-24 10:45:00+05:30,283.2300109863281,283.25,282.6600036621094,283.0199890136719,284319.0,2025-06-24,10:45:00
2025-06-24 11:00:00+05:30,283.6700134277344,283.75,283.2300109863281,283.2799987792969,370231.0,2025-06-24,11:00:00
2025-06-24 11:15:00+05:30,283.82000732421875,283.82000732421875,283.3999938964844,283.6300048828125,272106.0,2025-06-24,11:15:00
2025-06-24 11:30:00+05:30,283.79998779296875,283.8699951171875,283.5899963378906,283.8399963378906,216137.0,2025-06-24,11:30:00
2025-06-24 11:45:00+05:30,284.1300048828125,284.1700134277344,283.5899963378906,283.79998779296875,764750.0,2025-06-24,11:45:00
2025-06-24 12:00:00+05:30,284.1499938964844,284.20001220703125,283.9700012207031,284.19000244140625,301370.0,2025-06-24,12:00:00
2025-06-24 12:15:00+05:30,283.95001220703125,284.239990234375,283.82000732421875,284.1499938964844,226464.0,2025-06-24,12:15:00
2025-06-24 12:30:00+05:30,283.1000061035156,283.9599914550781,282.67999267578125,283.9599914550781,410076.0,2025-06-24,12:30:00
2025-06-24 12:45:00+05:30,283.6099853515625,283.8999938964844,282.9100036621094,283.1000061035156,196892.0,2025-06-24,12:45:00
2025-06-24 13:00:00+05:30,283.1099853515625,283.54998779296875,283.07000732421875,283.54998779296875,113205.0,2025-06-24,13:00:00
2025-06-24 13:15:00+05:30,282.6000061035156,283.1000061035156,282.3599853515625,283.0299987792969,193653.0,2025-06-24,13:15:00
2025-06-24 13:30:00+05:30,281.6600036621094,282.75,281.5,282.6000061035156,678314.0,2025-06-24,13:30:00
2025-06-24 13:45:00+05:30,282.0799865722656,282.1000061035156,281.2900085449219,281.70001220703125,491976.0,2025-06-24,13:45:00
2025-06-24 14:00:00+05:30,281.67999267578125,282.19000244140625,281.239990234375,282.010009765625,589084.0,2025-06-24,14:00:00
2025-06-24 14:15:00+05:30,281.5,281.7900085449219,281.3500061035156,281.69000244140625,303335.0,2025-06-24,14:15:00
2025-06-24 14:30:00+05:30,281.75,281.8999938964844,281.5,281.5899963378906,430897.0,2025-06-24,14:30:00
2025-06-24 14:45:00+05:30,281.32000732421875,281.7200012207031,281.239990234375,281.5,350079.0,2025-06-24,14:45:00
2025-06-24 15:00:00+05:30,281.3699951171875,281.489990234375,281.17999267578125,281.4200134277344,240999.0,2025-06-24,15:00:00
2025-06-24 15:15:00+05:30,281.79998779296875,281.79998779296875,281.32000732421875,281.3599853515625,228044.0,2025-06-24,15:15:00
2025-06-25 09:15:00+05:30,282.6499938964844,282.94000244140625,282.2099914550781,282.25,270182.0,2025-06-25,09:15:00
2025-06-25 09:30:00+05:30,282.9700012207031,282.989990234375,282.6000061035156,282.6000061035156,159422.0,2025-06-25,09:30:00
2025-06-25 09:45:00+05:30,282.9599914550781,283.1000061035156,282.8500061035156,282.9800109863281,252032.0,2025-06-25,09:45:00
2025-06-25 10:00:00+05:30,282.80999755859375,283.1000061035156,282.80999755859375,282.9800109863281,181064.0,2025-06-25,10:00:00
2025-06-25 10:15:00+05:30,283.0799865722656,283.0899963378906,282.79998779296875,282.82000732421875,129282.0,2025-06-25,10:15:00
2025-06-25 10:30:00+05:30,282.95001220703125,283.19000244140625,282.95001220703125,283.1000061035156,102999.0,2025-06-25,10:30:00
2025-06-25 10:45:00+05:30,283.2200012207031,283.25,282.8699951171875,282.95001220703125,119582.0,2025-06-25,10:45:00
2025-06-25 11:00:00+05:30,283.1000061035156,283.2699890136719,283.010009765625,283.239990234375,98863.0,2025-06-25,11:00:00
2025-06-25 11:15:00+05:30,283.25,283.25,283.04998779296875,283.1099853515625,93422.0,2025-06-25,11:15:00
2025-06-25 11:30:00+05:30,283.20001220703125,283.29998779296875,283.1000061035156,283.25,48641.0,2025-06-25,11:30:00
2025-06-25 11:45:00+05:30,283.1300048828125,283.2300109863281,283.0899963378906,283.20001220703125,37928.0,2025-06-25,11:45:00
2025-06-25 12:00:00+05:30,282.8999938964844,283.19000244140625,282.8999938964844,283.19000244140625,69056.0,2025-06-25,12:00:00
2025-06-25 12:15:00+05:30,283.0799865722656,283.17999267578125,282.8999938964844,282.94000244140625,84112.0,2025-06-25,12:15:00
2025-06-25 12:30:00+05:30,283.0799865722656,283.2300109863281,283.0400085449219,283.1000061035156,81037.0,2025-06-25,12:30:00
2025-06-25 12:45:00+05:30,283.1000061035156,283.20001220703125,282.8999938964844,283.0799865722656,33726.0,2025-06-25,12:45:00
2025-06-25 13:00:00+05:30,283.3999938964844,283.5,283.07000732421875,283.20001220703125,150140.0,2025-06-25,13:00:00
2025-06-25 13:15:00+05:30,283.5799865722656,283.5899963378906,283.3699951171875,283.3999938964844,196283.0,2025-06-25,13:15:00
2025-06-25 13:30:00+05:30,283.6499938964844,283.75,283.4800109863281,283.6099853515625,122979.0,2025-06-25,13:30:00
2025-06-25 13:45:00+05:30,283.3500061035156,283.70001220703125,283.3500061035156,283.6600036621094,74158.0,2025-06-25,13:45:00
2025-06-25 14:00:00+05:30,283.44000244140625,283.4700012207031,283.3299865722656,283.3800048828125,46268.0,2025-06-25,14:00:00
2025-06-25 14:15:00+05:30,283.54998779296875,283.6300048828125,283.3900146484375,283.3900146484375,131098.0,2025-06-25,14:15:00
2025-06-25 14:30:00+05:30,283.44000244140625,283.6300048828125,283.2699890136719,283.6300048828125,146324.0,2025-06-25,14:30:00
2025-06-25 14:45:00+05:30,283.3999938964844,283.5,283.3599853515625,283.4200134277344,54811.0,2025-06-25,14:45:00
2025-06-25 15:00:00+05:30,283.3800048828125,283.6199951171875,283.30999755859375,283.4800109863281,156708.0,2025-06-25,15:00:00
2025-06-25 15:15:00+05:30,283.3299865722656,283.4700012207031,283.25,283.3800048828125,187815.0,2025-06-25,15:15:00
2025-06-26 09:15:00+05:30,284.45001220703125,284.4599914550781,283.4200134277344,284.0,565634.0,2025-06-26,09:15:00
2025-06-26 09:30:00+05:30,284.45001220703125,284.8900146484375,284.3599853515625,284.489990234375,369502.0,2025-06-26,09:30:00
2025-06-26 09:45:00+05:30,285.17999267578125,285.19000244140625,284.42999267578125,284.42999267578125,589463.0,2025-06-26,09:45:00
2025-06-26 10:00:00+05:30,284.8800048828125,285.42999267578125,284.8800048828125,285.17999267578125,627972.0,2025-06-26,10:00:00
2025-06-26 10:15:00+05:30,284.739990234375,285.0,284.7099914550781,284.8900146484375,216212.0,2025-06-26,10:15:00
2025-06-26 10:30:00+05:30,284.1000061035156,284.8299865722656,284.04998779296875,284.75,502742.0,2025-06-26,10:30:00
2025-06-26 10:45:00+05:30,284.20001220703125,284.5899963378906,284.0,284.1000061035156,268035.0,2025-06-26,10:45:00
2025-06-26 11:00:00+05:30,284.3999938964844,284.75,284.2900085449219,284.3299865722656,236999.0,2025-06-26,11:00:00
2025-06-26 11:15:00+05:30,284.3699951171875,284.6199951171875,284.2200012207031,284.44000244140625,151932.0,2025-06-26,11:15:00
2025-06-26 11:30:00+05:30,284.3500061035156,284.70001220703125,284.3500061035156,284.3999938964844,653512.0,2025-06-26,11:30:00
2025-06-26 11:45:00+05:30,284.4700012207031,284.6000061035156,284.3500061035156,284.3500061035156,283475.0,2025-06-26,11:45:00
2025-06-26 12:00:00+05:30,284.95001220703125,285.0400085449219,284.5,284.5,489453.0,2025-06-26,12:00:00
2025-06-26 12:15:00+05:30,284.989990234375,285.1000061035156,284.8599853515625,284.989990234375,230984.0,2025-06-26,12:15:00
2025-06-26 12:30:00+05:30,285.0,285.17999267578125,284.8699951171875,285.0400085449219,100973.0,2025-06-26,12:30:00
2025-06-26 12:45:00+05:30,284.7900085449219,285.0299987792969,284.6000061035156,285.0,99841.0,2025-06-26,12:45:00
2025-06-26 13:00:00+05:30,284.9100036621094,284.989990234375,284.7699890136719,284.7900085449219,56504.0,2025-06-26,13:00:00
2025-06-26 13:15:00+05:30,285.1000061035156,285.4800109863281,284.8999938964844,284.989990234375,295290.0,2025-06-26,13:15:00
2025-06-26 13:30:00+05:30,285.3999938964844,285.4700012207031,284.989990234375,285.0,139741.0,2025-06-26,13:30:00
2025-06-26 13:45:00+05:30,285.92999267578125,285.9800109863281,285.3999938964844,285.3999938964844,520888.0,2025-06-26,13:45:00
2025-06-26 14:00:00+05:30,286.0299987792969,286.20001220703125,285.6600036621094,285.94000244140625,524986.0,2025-06-26,14:00:00
2025-06-26 14:15:00+05:30,285.95001220703125,286.1400146484375,285.9200134277344,286.0299987792969,1261403.0,2025-06-26,14:15:00
2025-06-26 14:30:00+05:30,285.8999938964844,286.1099853515625,285.7699890136719,286.0400085449219,374395.0,2025-06-26,14:30:00
2025-06-26 14:45:00+05:30,286.3399963378906,286.3800048828125,285.79998779296875,285.94000244140625,360925.0,2025-06-26,14:45:00
2025-06-26 15:00:00+05:30,286.3500061035156,286.5400085449219,286.2799987792969,286.3800048828125,669626.0,2025-06-26,15:00:00
2025-06-26 15:15:00+05:30,286.3999938964844,286.5,286.25,286.29998779296875,621478.0,2025-06-26,15:15:00
2025-06-27 09:15:00+05:30,287.30999755859375,287.7300109863281,286.5,286.5,982806.0,2025-06-27,09:15:00
2025-06-27 09:30:00+05:30,287.1099853515625,287.3800048828125,286.9800109863281,287.260009765625,307079.0,2025-06-27,09:30:00
2025-06-27 09:45:00+05:30,287.010009765625,287.29998779296875,286.9200134277344,287.05999755859375,262661.0,2025-06-27,09:45:00
2025-06-27 10:00:00+05:30,287.29998779296875,287.29998779296875,287.010009765625,287.010009765625,189095.0,2025-06-27,10:00:00
2025-06-27 10:15:00+05:30,287.1000061035156,287.32000732421875,287.05999755859375,287.2900085449219,104998.0,2025-06-27,10:15:00
2025-06-27 10:30:00+05:30,287.2799987792969,287.2799987792969,287.0,287.17999267578125,200169.0,2025-06-27,10:30:00
2025-06-27 10:45:00+05:30,287.67999267578125,287.70001220703125,287.2699890136719,287.2799987792969,261048.0,2025-06-27,10:45:00
2025-06-27 11:00:00+05:30,287.67999267578125,287.70001220703125,287.510009765625,287.6600036621094,180670.0,2025-06-27,11:00:00
2025-06-27 11:15:00+05:30,287.6499938964844,287.75,287.5299987792969,287.69000244140625,170696.0,2025-06-27,11:15:00
2025-06-27 11:30:00+05:30,287.6099853515625,287.75,287.5,287.6499938964844,96075.0,2025-06-27,11:30:00
2025-06-27 11:45:00+05:30,287.75,287.75,287.55999755859375,287.7300109863281,75000.0,2025-06-27,11:45:00
2025-06-27 12:00:00+05:30,287.75,287.8599853515625,287.6400146484375,287.75,161088.0,2025-06-27,12:00:00
2025-06-27 12:15:00+05:30,287.8900146484375,288.0,287.70001220703125,287.8299865722656,288942.0,2025-06-27,12:15:00
2025-06-27 12:30:00+05:30,288.0299987792969,288.1300048828125,287.760009765625,287.8500061035156,122892.0,2025-06-27,12:30:00
2025-06-27 12:45:00+05:30,288.20001220703125,288.2799987792969,287.8900146484375,288.0199890136719,322171.0,2025-06-27,12:45:00
2025-06-27 13:00:00+05:30,287.8800048828125,288.20001220703125,287.79998779296875,288.20001220703125,156940.0,2025-06-27,13:00:00
2025-06-27 13:15:00+05:30,287.8800048828125,288.0,287.6600036621094,287.8800048828125,86208.0,2025-06-27,13:15:00
2025-06-27 13:30:00+05:30,287.95001220703125,288.0,287.8699951171875,287.8699951171875,105369.0,2025-06-27,13:30:00
2025-06-27 13:45:00+05:30,287.9200134277344,288.0299987792969,287.7699890136719,287.9800109863281,86340.0,2025-06-27,13:45:00
2025-06-27 14:00:00+05:30,287.95001220703125,288.0799865722656,287.8900146484375,288.0,185913.0,2025-06-27,14:00:00
2025-06-27 14:15:00+05:30,287.8500061035156,288.05999755859375,287.7300109863281,288.05999755859375,72711.0,2025-06-27,14:15:00
2025-06-27 14:30:00+05:30,287.8699951171875,287.95001220703125,287.7300109863281,287.8500061035156,95951.0,2025-06-27,14:30:00
2025-06-27 14:45:00+05:30,287.8999938964844,288.0299987792969,287.8500061035156,287.95001220703125,120340.0,2025-06-27,14:45:00
2025-06-27 15:00:00+05:30,287.8399963378906,288.1499938964844,287.80999755859375,287.8999938964844,206583.0,2025-06-27,15:00:00
2025-06-27 15:15:00+05:30,287.80999755859375,288.1000061035156,287.80999755859375,287.8299865722656,298143.0,2025-06-27,15:15:00
2025-06-30 09:15:00+05:30,288.5299987792969,288.75,288.010009765625,288.3599853515625,849835.0,2025-06-30,09:15:00
2025-06-30 09:30:00+05:30,287.92999267578125,288.5199890136719,287.70001220703125,288.4200134277344,433854.0,2025-06-30,09:30:00
2025-06-30 09:45:00+05:30,287.54998779296875,287.8800048828125,287.3999938964844,287.8800048828125,487835.0,2025-06-30,09:45:00
2025-06-30 10:00:00+05:30,287.79998779296875,287.8900146484375,287.3999938964844,287.5299987792969,373377.0,2025-06-30,10:00:00
2025-06-30 10:15:00+05:30,287.4200134277344,287.8800048828125,287.4200134277344,287.7099914550781,174665.0,2025-06-30,10:15:00
2025-06-30 10:30:00+05:30,287.2699890136719,287.54998779296875,287.2099914550781,287.4800109863281,204411.0,2025-06-30,10:30:00
2025-06-30 10:45:00+05:30,287.4800109863281,287.4800109863281,287.20001220703125,287.29998779296875,286345.0,2025-06-30,10:45:00
2025-06-30 11:00:00+05:30,287.3299865722656,287.5199890136719,287.2900085449219,287.45001220703125,362034.0,2025-06-30,11:00:00
2025-06-30 11:15:00+05:30,287.3299865722656,287.4200134277344,287.1499938964844,287.3299865722656,66667.0,2025-06-30,11:15:00
2025-06-30 11:30:00+05:30,287.4100036621094,287.5,287.260009765625,287.29998779296875,85005.0,2025-06-30,11:30:00
2025-06-30 11:45:00+05:30,287.4700012207031,287.6000061035156,287.3999938964844,287.4800109863281,100683.0,2025-06-30,11:45:00
2025-06-30 12:00:00+05:30,287.5899963378906,287.6000061035156,287.3699951171875,287.489990234375,104059.0,2025-06-30,12:00:00
2025-06-30 12:15:00+05:30,287.5199890136719,287.70001220703125,287.5,287.6000061035156,446042.0,2025-06-30,12:15:00
2025-06-30 12:30:00+05:30,287.1499938964844,287.5199890136719,287.1000061035156,287.5199890136719,126511.0,2025-06-30,12:30:00
2025-06-30 12:45:00+05:30,286.9800109863281,287.1499938964844,286.95001220703125,287.1499938964844,217919.0,2025-06-30,12:45:00
2025-06-30 13:00:00+05:30,286.6400146484375,286.9800109863281,286.5,286.9800109863281,321589.0,2025-06-30,13:00:00
2025-06-30 13:15:00+05:30,286.54998779296875,286.6099853515625,286.30999755859375,286.42999267578125,685446.0,2025-06-30,13:15:00
2025-06-30 13:30:00+05:30,286.3999938964844,286.5799865722656,286.3299865722656,286.5799865722656,141833.0,2025-06-30,13:30:00
2025-06-30 13:45:00+05:30,286.3500061035156,286.3999938964844,286.2099914550781,286.3399963378906,304267.0,2025-06-30,13:45:00
2025-06-30 14:00:00+05:30,286.29998779296875,286.3500061035156,286.2099914550781,286.3500061035156,261063.0,2025-06-30,14:00:00
2025-06-30 14:15:00+05:30,286.4100036621094,286.4700012207031,286.1499938964844,286.29998779296875,490921.0,2025-06-30,14:15:00
2025-06-30 14:30:00+05:30,286.4100036621094,286.4200134277344,286.25,286.4100036621094,172038.0,2025-06-30,14:30:00
2025-06-30 14:45:00+05:30,286.3999938964844,286.5899963378906,286.29998779296875,286.4200134277344,274437.0,2025-06-30,14:45:00
2025-06-30 15:00:00+05:30,286.7200012207031,286.7200012207031,286.3800048828125,286.489990234375,442456.0,2025-06-30,15:00:00
2025-06-30 15:15:00+05:30,286.5,286.739990234375,286.3999938964844,286.7200012207031,510999.0,2025-06-30,15:15:00
2025-07-01 09:15:00+05:30,287.1499938964844,287.3299865722656,286.6499938964844,287.29998779296875,596320.0,2025-07-01,09:15:00
2025-07-01 09:30:00+05:30,287.32000732421875,287.4200134277344,287.1300048828125,287.1499938964844,365202.0,2025-07-01,09:30:00
2025-07-01 09:45:00+05:30,287.17999267578125,287.3500061035156,287.0199890136719,287.2099914550781,413990.0,2025-07-01,09:45:00
2025-07-01 10:00:00+05:30,286.9599914550781,287.2900085449219,286.8500061035156,287.2699890136719,131644.0,2025-07-01,10:00:00
2025-07-01 10:15:00+05:30,286.9200134277344,287.04998779296875,286.7300109863281,286.94000244140625,259963.0,2025-07-01,10:15:00
2025-07-01 10:30:00+05:30,287.0799865722656,287.260009765625,286.8999938964844,287.0,91273.0,2025-07-01,10:30:00
2025-07-01 10:45:00+05:30,286.7900085449219,287.1400146484375,286.6700134277344,287.0799865722656,105612.0,2025-07-01,10:45:00
2025-07-01 11:00:00+05:30,286.79998779296875,286.8699951171875,286.7200012207031,286.8500061035156,133246.0,2025-07-01,11:00:00
2025-07-01 11:15:00+05:30,286.79998779296875,286.94000244140625,286.67999267578125,286.70001220703125,167166.0,2025-07-01,11:15:00
2025-07-01 11:30:00+05:30,286.739990234375,286.79998779296875,286.6499938964844,286.79998779296875,67083.0,2025-07-01,11:30:00
2025-07-01 11:45:00+05:30,286.70001220703125,286.75,286.5199890136719,286.75,49702.0,2025-07-01,11:45:00
2025-07-01 12:00:00+05:30,286.7900085449219,286.79998779296875,286.5899963378906,286.70001220703125,148036.0,2025-07-01,12:00:00
2025-07-01 12:15:00+05:30,286.95001220703125,287.0,286.7300109863281,286.7900085449219,37893.0,2025-07-01,12:15:00
2025-07-01 12:30:00+05:30,287.0400085449219,287.1000061035156,286.8999938964844,287.0,212112.0,2025-07-01,12:30:00
2025-07-01 12:45:00+05:30,286.8500061035156,287.0400085449219,286.82000732421875,287.0400085449219,47455.0,2025-07-01,12:45:00
2025-07-01 13:00:00+05:30,287.0,287.0199890136719,286.82000732421875,286.8500061035156,244114.0,2025-07-01,13:00:00
2025-07-01 13:15:00+05:30,286.8900146484375,287.0199890136719,286.79998779296875,287.0,35225.0,2025-07-01,13:15:00
2025-07-01 13:30:00+05:30,286.95001220703125,287.05999755859375,286.79998779296875,286.8999938964844,50386.0,2025-07-01,13:30:00
2025-07-01 13:45:00+05:30,286.8900146484375,286.989990234375,286.75,286.9800109863281,84495.0,2025-07-01,13:45:00
2025-07-01 14:00:00+05:30,287.0,287.1300048828125,286.7900085449219,286.8900146484375,624028.0,2025-07-01,14:00:00
2025-07-01 14:15:00+05:30,286.8999938964844,287.0,286.8800048828125,287.0,140417.0,2025-07-01,14:15:00
2025-07-01 14:30:00+05:30,286.7200012207031,286.8999938964844,286.7099914550781,286.8999938964844,253410.0,2025-07-01,14:30:00
2025-07-01 14:45:00+05:30,286.8800048828125,286.8999938964844,286.69000244140625,286.75,482835.0,2025-07-01,14:45:00
2025-07-01 15:00:00+05:30,286.8900146484375,287.0,286.79998779296875,286.8900146484375,85446.0,2025-07-01,15:00:00
2025-07-01 15:15:00+05:30,286.8999938964844,286.9800109863281,286.7699890136719,286.8900146484375,527818.0,2025-07-01,15:15:00
2025-07-02 09:15:00+05:30,287.1499938964844,287.6000061035156,286.95001220703125,286.9700012207031,444811.0,2025-07-02,09:15:00
2025-07-02 09:30:00+05:30,286.9599914550781,287.2799987792969,286.8999938964844,287.1499938964844,164868.0,2025-07-02,09:30:00
2025-07-02 09:45:00+05:30,286.9200134277344,287.1600036621094,286.7799987792969,286.8500061035156,678172.0,2025-07-02,09:45:00
2025-07-02 10:00:00+05:30,286.75,286.92999267578125,286.6700134277344,286.92999267578125,175530.0,2025-07-02,10:00:00
2025-07-02 10:15:00+05:30,286.6300048828125,286.75,286.5,286.739990234375,245775.0,2025-07-02,10:15:00
2025-07-02 10:30:00+05:30,286.29998779296875,286.67999267578125,286.260009765625,286.6300048828125,162681.0,2025-07-02,10:30:00
2025-07-02 10:45:00+05:30,286.29998779296875,286.30999755859375,286.2300109863281,286.29998779296875,271957.0,2025-07-02,10:45:00
2025-07-02 11:00:00+05:30,286.17999267578125,286.3599853515625,286.05999755859375,286.29998779296875,156917.0,2025-07-02,11:00:00
2025-07-02 11:15:00+05:30,286.260009765625,286.2699890136719,286.1000061035156,286.19000244140625,291101.0,2025-07-02,11:15:00
2025-07-02 11:30:00+05:30,286.1400146484375,286.2699890136719,286.1400146484375,286.260009765625,71701.0,2025-07-02,11:30:00
2025-07-02 11:45:00+05:30,286.25,286.2900085449219,286.1400146484375,286.1400146484375,385531.0,2025-07-02,11:45:00
2025-07-02 12:00:00+05:30,286.3299865722656,286.3299865722656,286.20001220703125,286.25,169937.0,2025-07-02,12:00:00
2025-07-02 12:15:00+05:30,286.30999755859375,286.3399963378906,286.19000244140625,286.3299865722656,202624.0,2025-07-02,12:15:00
2025-07-02 12:30:00+05:30,286.2099914550781,286.3399963378906,286.17999267578125,286.30999755859375,25869.0,2025-07-02,12:30:00
2025-07-02 12:45:00+05:30,286.1600036621094,286.2099914550781,286.010009765625,286.20001220703125,40968.0,2025-07-02,12:45:00
2025-07-02 13:00:00+05:30,286.0299987792969,286.25,286.0299987792969,286.1600036621094,39074.0,2025-07-02,13:00:00
2025-07-02 13:15:00+05:30,285.45001220703125,286.0799865722656,285.3900146484375,286.0799865722656,300733.0,2025-07-02,13:15:00
2025-07-02 13:30:00+05:30,285.3599853515625,285.5899963378906,285.2200012207031,285.3999938964844,158584.0,2025-07-02,13:30:00
2025-07-02 13:45:00+05:30,285.44000244140625,285.45001220703125,285.239990234375,285.3500061035156,233332.0,2025-07-02,13:45:00
2025-07-02 14:00:00+05:30,285.510009765625,285.6000061035156,285.3500061035156,285.4599914550781,137288.0,2025-07-02,14:00:00
2025-07-02 14:15:00+05:30,285.44000244140625,285.6000061035156,285.3999938964844,285.5799865722656,96383.0,2025-07-02,14:15:00
2025-07-02 14:30:00+05:30,285.3500061035156,285.5,285.2900085449219,285.44000244140625,246076.0,2025-07-02,14:30:00
2025-07-02 14:45:00+05:30,285.6000061035156,285.6000061035156,285.32000732421875,285.3399963378906,316289.0,2025-07-02,14:45:00
2025-07-02 15:00:00+05:30,285.94000244140625,286.0400085449219,285.67999267578125,285.739990234375,362016.0,2025-07-02,15:00:00
2025-07-02 15:15:00+05:30,285.8900146484375,285.95001220703125,285.5799865722656,285.95001220703125,170215.0,2025-07-02,15:15:00
2025-07-03 09:15:00+05:30,285.70001220703125,286.739990234375,285.67999267578125,286.3500061035156,280932.0,2025-07-03,09:15:00
2025-07-03 09:30:00+05:30,286.25,286.3500061035156,285.70001220703125,285.70001220703125,364689.0,2025-07-03,09:30:00
2025-07-03 09:45:00+05:30,286.8500061035156,286.8500061035156,286.29998779296875,286.29998779296875,250273.0,2025-07-03,09:45:00
2025-07-03 10:00:00+05:30,286.7900085449219,286.989990234375,286.7900085449219,286.9700012207031,160509.0,2025-07-03,10:00:00
2025-07-03 10:15:00+05:30,286.9800109863281,287.0,286.6499938964844,286.8999938964844,152847.0,2025-07-03,10:15:00
2025-07-03 10:30:00+05:30,287.0,287.239990234375,286.8999938964844,286.9800109863281,954070.0,2025-07-03,10:30:00
2025-07-03 10:45:00+05:30,286.79998779296875,287.0,286.75,286.9200134277344,174812.0,2025-07-03,10:45:00
2025-07-03 11:00:00+05:30,286.8999938964844,287.1000061035156,286.79998779296875,286.79998779296875,1371376.0,2025-07-03,11:00:00
2025-07-03 11:15:00+05:30,286.9100036621094,287.1000061035156,286.8500061035156,286.8999938964844,443144.0,2025-07-03,11:15:00
2025-07-03 11:30:00+05:30,286.5899963378906,286.8999938964844,286.5,286.8900146484375,138065.0,2025-07-03,11:30:00
2025-07-03 11:45:00+05:30,286.6000061035156,286.67999267578125,286.1700134277344,286.5899963378906,131534.0,2025-07-03,11:45:00
2025-07-03 12:00:00+05:30,286.5899963378906,286.6600036621094,286.4800109863281,286.5,35971.0,2025-07-03,12:00:00
2025-07-03 12:15:00+05:30,286.57000732421875,286.6000061035156,286.30999755859375,286.5199890136719,94650.0,2025-07-03,12:15:00
2025-07-03 12:30:00+05:30,286.54998779296875,286.8500061035156,286.5,286.5799865722656,70170.0,2025-07-03,12:30:00
2025-07-03 12:45:00+05:30,286.4100036621094,286.7900085449219,286.4100036621094,286.6000061035156,99802.0,2025-07-03,12:45:00
2025-07-03 13:00:00+05:30,286.4200134277344,286.5299987792969,286.32000732421875,286.5,90735.0,2025-07-03,13:00:00
2025-07-03 13:15:00+05:30,286.45001220703125,286.5,286.25,286.5,66073.0,2025-07-03,13:15:00
2025-07-03 13:30:00+05:30,287.0899963378906,287.260009765625,286.3500061035156,286.45001220703125,1818485.0,2025-07-03,13:30:00
2025-07-03 13:45:00+05:30,286.45001220703125,287.1499938964844,286.239990234375,287.0400085449219,114793.0,2025-07-03,13:45:00
2025-07-03 14:00:00+05:30,286.3599853515625,286.5,286.3599853515625,286.44000244140625,72995.0,2025-07-03,14:00:00
2025-07-03 14:15:00+05:30,286.1300048828125,286.44000244140625,286.04998779296875,286.4100036621094,85672.0,2025-07-03,14:15:00
2025-07-03 14:30:00+05:30,285.57000732421875,286.0,285.30999755859375,286.0,306375.0,2025-07-03,14:30:00
2025-07-03 14:45:00+05:30,285.6199951171875,285.8999938964844,285.3900146484375,285.55999755859375,196061.0,2025-07-03,14:45:00
2025-07-03 15:00:00+05:30,285.45001220703125,285.6700134277344,285.3999938964844,285.6199951171875,552465.0,2025-07-03,15:00:00
2025-07-03 15:15:00+05:30,285.3900146484375,285.7799987792969,285.260009765625,285.3999938964844,1513898.0,2025-07-03,15:15:00
2025-07-04 09:15:00+05:30,285.80999755859375,285.9800109863281,285.3500061035156,285.8500061035156,345616.0,2025-07-04,09:15:00
2025-07-04 09:30:00+05:30,285.29998779296875,285.8299865722656,285.0799865722656,285.7900085449219,336380.0,2025-07-04,09:30:00
2025-07-04 09:45:00+05:30,285.5799865722656,285.5799865722656,285.1600036621094,285.29998779296875,269536.0,2025-07-04,09:45:00
2025-07-04 10:00:00+05:30,285.3900146484375,285.6300048828125,285.3399963378906,285.6199951171875,195285.0,2025-07-04,10:00:00
2025-07-04 10:15:00+05:30,285.5400085449219,285.6600036621094,285.3500061035156,285.4599914550781,154127.0,2025-07-04,10:15:00
2025-07-04 10:30:00+05:30,285.6300048828125,285.6700134277344,285.3599853515625,285.5400085449219,95595.0,2025-07-04,10:30:00
2025-07-04 10:45:00+05:30,285.6000061035156,285.7099914550781,285.510009765625,285.5299987792969,100555.0,2025-07-04,10:45:00
